clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
1,auditory_control,6,590,0.05936258477768528,0.009384512901306152,0.05911537827138088
1,auditory_control,7,590,0.11001337937219717,0.019544541835784912,0.23229788604981108
1,auditory_control,8,590,0.08414725883367875,0.01963520050048828,0.1501101630052743
1,auditory_control,9,590,0.16259076768036976,0.1270121932029724,0.52685624042236
1,auditory_control,10,590,0.19950515914898473,0.4273439049720764,1.0
1,body_eba_region,0,242,0.18700253226974403,0.46254581212997437,1.0
1,body_eba_region,1,242,0.13224488690058858,0.1259530782699585,0.37468193693199503
1,body_eba_region,2,242,0.09974781990041816,0.10029226541519165,0.20509276315456126
1,body_eba_region,3,242,0.08874710162284317,0.0777861475944519,0.13168815937578304
1,body_eba_region,4,242,0.09165321112136633,0.0537647008895874,0.11639275314112425
1,body_eba_region,5,242,0.10275835396342459,0.050802409648895264,0.1607669728748929
1,body_eba_region,6,242,0.09305550573889407,0.03058338165283203,0.09559649352438324
1,body_eba_region,7,242,0.11201016194131826,0.03245186805725098,0.1793513204030885
1,body_eba_region,8,242,0.12224150099392192,0.03813493251800537,0.22997124138837208
1,body_eba_region,9,242,0.11338273919911412,0.04479372501373291,0.19954550289325745
1,body_eba_region,10,242,0.07084747299540706,0.14045321941375732,0.1271752240577542
1,early_visual_v1,0,523,0.11638603432283592,0.9365996867418289,0.7019102152479229
1,early_visual_v1,1,523,0.21252422733112125,0.7519550621509552,0.8996080503848646
1,early_visual_v1,2,523,0.16563073643609547,0.5497729480266571,0.6442811400007611
1,early_visual_v1,3,523,0.1418758082057821,0.4102761149406433,0.49478076219441436
1,early_visual_v1,4,523,0.09139723860181571,0.1533515453338623,0.19857414779700105
1,early_visual_v1,5,523,0.0734137604059042,0.08097755908966064,0.10346388468019146
1,early_visual_v1,6,523,0.060299462797479636,0.0639389157295227,0.0535372163511642
1,early_visual_v1,7,523,0.05126711969785572,0.03170901536941528,0.008007672094909848
1,early_visual_v1,8,523,0.05651728305367464,0.03681129217147827,0.02706065718153987
1,early_visual_v1,9,523,0.07508622096424798,0.027580738067626953,0.07961753577274099
1,early_visual_v1,10,523,0.09271340354143927,0.016981005668640137,0.12850994431154503
1,face_ffc,0,264,0.19053329947073652,0.29024016857147217,1.0
1,face_ffc,1,264,0.12616876064543703,0.09316635131835938,0.44883533728827923
1,face_ffc,2,264,0.09235539039936816,0.05160254240036011,0.2684277440788893
1,face_ffc,3,264,0.07564903727189191,0.03278851509094238,0.18232507566237496
1,face_ffc,4,264,0.06818052401254539,0.016500234603881836,0.12995858992707268
1,face_ffc,5,264,0.07113613445322042,0.011748433113098145,0.13095976199161066
1,face_ffc,6,264,0.09883433476785583,0.00635683536529541,0.2092778967650234
1,face_ffc,7,264,0.14204674959204908,0.008261382579803467,0.3496328520489659
1,face_ffc,8,264,0.16950675255939307,0.011477649211883545,0.44235672561086425
1,face_ffc,9,264,0.1781716157739754,0.02670764923095703,0.4966521798625287
1,face_ffc,10,264,0.032824333274993116,0.10313141345977783,0.17044779804701968
1,higher_visual_v2v3v4,0,805,0.11567407596677075,0.3614693284034729,0.7512311456963919
1,higher_visual_v2v3v4,1,805,0.165111173194404,0.25588351488113403,0.8478311962214387
